spp,scd,dbh,dbh_cm,tht,tht_m,stm,stm_kg,brk,brk_kg,bch,bch_kg,fol,fol_kg,agb,agb_kg,lon,lat
Pinus elliottii,111,4.2,10.668,46,14.02011582,47.19,21.40136054,13.03,5.909297052,2.22,1.006802721,3.66,1.659863946,66.1,29.97732426,-83.7988,32.1572
Pinus elliottii,111,4.5,11.43,45.6,13.89820177,64.6,29.29705215,15.8,7.16553288,2.42,1.097505669,5.25,2.380952381,88.07,39.94104308,-83.7988,32.1572
Pinus elliottii,111,4.3,10.922,40,12.19140506,44.62,20.23582766,12.25,5.555555556,2.39,1.083900227,4.16,1.886621315,63.42,28.76190476,-83.7988,32.1572
Pinus elliottii,111,1.5,3.81,19.9,6.065224017,2.63,1.192743764,1.34,0.607709751,0.43,0.195011338,0.31,0.140589569,4.71,2.136054422,-83.7988,32.1572
Pinus elliottii,111,4.6,11.684,52.3,15.94026212,82.57,37.44671202,17.38,7.882086168,3.79,1.718820862,2.03,0.920634921,105.77,47.96825397,-83.7988,32.1572
Pinus elliottii,111,4.7,11.938,35.8,10.91130753,52.04,23.60090703,12.61,5.718820862,11.21,5.083900227,2.62,1.188208617,78.48,35.59183673,-82.4236,31.0532
Pinus elliottii,111,4.5,11.43,30,9.143553795,38.81,17.60090703,11.51,5.219954649,2.85,1.292517007,9.61,4.358276644,62.78,28.47165533,-82.4236,31.0532
Pinus elliottii,111,3.5,8.89,21,6.400487656,8.56,3.882086168,3.24,1.469387755,2.17,0.984126984,1.77,0.802721088,15.74,7.138321995,-82.4236,31.0532
Pinus elliottii,111,2.3,5.842,22.2,6.766229808,8.11,3.678004535,3.71,1.682539683,0.73,0.33106576,3,1.360544218,15.55,7.052154195,-82.4236,31.0532
Pinus elliottii,111,4,10.16,24,7.314843036,25.73,11.66893424,8.4,3.80952381,4.22,1.9138322,7.12,3.229024943,45.47,20.62131519,-82.4236,31.0532
Pinus elliottii,111,3.4,8.636,28.6,8.716854617,24.28,11.01133787,7.5,3.401360544,2.76,1.25170068,3.75,1.700680272,38.29,17.36507937,-82.4236,31.0532
Pinus elliottii,111,4.2,10.668,24.6,7.497714112,22.8,10.34013605,10.77,4.884353741,2.68,1.215419501,9.14,4.145124717,45.39,20.58503401,-82.4236,31.0532
Pinus elliottii,111,1.5,3.81,14.8,4.510819872,1.45,0.657596372,1.53,0.693877551,0.21,0.095238095,0.39,0.176870748,3.58,1.623582766,-82.4236,31.0532
Pinus elliottii,111,4.1,10.414,33.4,10.17982322,31.09,14.09977324,10.18,4.616780045,2.74,1.242630385,5.18,2.349206349,49.19,22.30839002,-82.4236,31.0532
Pinus elliottii,111,4.3,10.922,34.4,10.48460835,33.7,15.28344671,15.05,6.825396825,1.9,0.861678005,5.13,2.326530612,55.78,25.29705215,-82.4236,31.0532
Pinus elliottii,111,3.8,9.652,21.8,6.644315757,9.18,4.163265306,5.45,2.471655329,0.78,0.353741497,2.62,1.188208617,18.03,8.176870748,-82.4236,31.0532
Pinus elliottii,111,1.8,4.572,10,3.047851265,1.28,0.580498866,1.52,0.689342404,0.65,0.29478458,0.81,0.367346939,4.26,1.931972789,-82.4236,31.0532
Pinus elliottii,111,1.9,4.826,16.6,5.0594331,3.23,1.464852608,1.71,0.775510204,0.69,0.31292517,0.43,0.195011338,6.06,2.74829932,-82.4236,31.0532
Pinus elliottii,111,2.1,5.334,21.2,6.461444681,5.41,2.453514739,3.08,1.396825397,0.5,0.22675737,1,0.453514739,9.99,4.530612245,-82.4236,31.0532
Pinus elliottii,111,2.5,6.35,20.6,6.278573606,7.18,3.256235828,3.62,1.641723356,1.22,0.553287982,1.69,0.766439909,13.71,6.217687075,-82.4236,31.0532
Pinus elliottii,111,2.6,6.604,22.7,6.918622371,9.69,4.394557823,4.43,2.009070295,1.56,0.707482993,2.1,0.952380952,17.78,8.063492063,-82.4236,31.0532
Pinus elliottii,111,2.9,7.366,22,6.705272783,10.21,4.630385488,5.25,2.380952381,2,0.907029478,1.99,0.902494331,19.45,8.820861678,-82.4236,31.0532
Pinus elliottii,111,3,7.62,24,7.314843036,13.85,6.281179138,5.97,2.707482993,0.88,0.399092971,3.8,1.723356009,24.5,11.11111111,-82.4236,31.0532
Pinus elliottii,111,3.9,9.906,33,10.05790917,27.79,12.6031746,10.93,4.9569161,2.94,1.333333333,1.62,0.734693878,43.28,19.62811791,-82.4236,31.0532
Pinus elliottii,111,1.6,4.064,19.2,5.851874429,2.76,1.25170068,1.2,0.544217687,0.2,0.090702948,0.51,0.231292517,4.67,2.117913832,-82.4236,31.0532
Pinus elliottii,111,4.9,12.446,34.4,10.48460835,56.41,25.58276644,13.81,6.263038549,10.59,4.802721088,24.13,10.94331066,104.94,47.59183673,-82.4236,31.0532
Pinus elliottii,111,1.9,4.826,21.4,6.522401707,3.81,1.727891156,2.6,1.179138322,0.26,0.117913832,0.46,0.20861678,7.13,3.233560091,-82.4236,31.0532
Pinus elliottii,111,2,5.08,23.6,7.192928985,7.17,3.25170068,3.87,1.755102041,0.24,0.108843537,0.77,0.349206349,12.05,5.464852608,-82.4236,31.0532
Pinus elliottii,111,2.2,5.588,21.4,6.522401707,4.8,2.176870748,3.27,1.482993197,0.33,0.149659864,0.88,0.399092971,9.28,4.20861678,-82.4236,31.0532
Pinus elliottii,111,2.5,6.35,23.8,7.25388601,6.4,2.902494331,3.89,1.764172336,0.69,0.31292517,0.63,0.285714286,11.61,5.265306122,-82.4236,31.0532
Pinus elliottii,111,2.7,6.858,27,8.229198415,11.36,5.151927438,6.15,2.789115646,0.62,0.281179138,1.01,0.458049887,19.14,8.680272109,-82.4236,31.0532
Pinus elliottii,111,1.3,3.302,17.6,5.364218226,1.99,0.902494331,1.39,0.630385488,0.21,0.095238095,0.33,0.149659864,3.92,1.777777778,-82.4236,31.0532
Pinus elliottii,111,2.9,7.366,26.8,8.16824139,11.43,5.183673469,6.31,2.861678005,1.14,0.517006803,2.16,0.979591837,21.04,9.541950113,-82.4236,31.0532
Pinus elliottii,111,3,7.62,29,8.838768668,15.47,7.015873016,6.27,2.843537415,1.32,0.598639456,2.13,0.965986395,25.19,11.42403628,-82.4236,31.0532
Pinus elliottii,111,3.2,8.128,28,8.533983542,13.29,6.027210884,7.1,3.219954649,0.85,0.385487528,2.13,0.965986395,23.37,10.59863946,-82.4236,31.0532
Pinus elliottii,111,3.5,8.89,33,10.05790917,22.26,10.0952381,9.93,4.503401361,1.03,0.467120181,3.29,1.492063492,36.51,16.55782313,-82.4236,31.0532
Pinus elliottii,111,3.6,9.144,27.6,8.412069491,20.66,9.369614512,8.9,4.036281179,0.93,0.421768707,2.92,1.324263039,33.41,15.15192744,-82.4236,31.0532
Pinus elliottii,111,3.9,9.906,29.8,9.082596769,22.23,10.08163265,10.77,4.884353741,1.36,0.616780045,2.31,1.047619048,36.67,16.63038549,-82.4236,31.0532
Pinus elliottii,111,4,10.16,35.2,10.72843645,31.65,14.3537415,10.07,4.566893424,3.09,1.401360544,3.95,1.79138322,48.76,22.11337868,-82.4236,31.0532
Pinus elliottii,111,4.6,11.684,45.8,13.95915879,49.7,22.53968254,21.81,9.891156463,2.28,1.034013605,3.15,1.428571429,76.94,34.89342404,-82.4236,31.0532
Pinus elliottii,111,1.4,3.556,15.8,4.815604998,1.38,0.62585034,1.22,0.553287982,0.24,0.108843537,0.31,0.140589569,3.15,1.428571429,-82.4236,31.0532
Pinus elliottii,111,4.9,12.446,40.2,12.25236208,62.27,28.24036281,15.72,7.129251701,5.14,2.33106576,9.82,4.453514739,92.95,42.15419501,-82.4236,31.0532
Pinus elliottii,111,1.2,3.048,11.4,3.474550442,0.68,0.308390023,0.66,0.299319728,0.19,0.0861678,0.33,0.149659864,1.86,0.843537415,-82.4236,31.0532
Pinus elliottii,111,1.4,3.556,9.6,2.925937214,0.88,0.399092971,0.73,0.33106576,0.16,0.072562358,0.34,0.154195011,2.11,0.9569161,-82.4236,31.0532
Pinus elliottii,111,1.6,4.064,14.6,4.449862847,1.93,0.875283447,1.58,0.716553288,0.22,0.099773243,0.51,0.231292517,4.24,1.922902494,-82.4236,31.0532
Pinus palustris,121,1.3,3.302,12,3.657421518,1.73,0.784580499,0.83,0.376417234,0.14,0.063492063,0.18,0.081632653,2.88,1.306122449,-93.6639,31.4005
Pinus palustris,121,2.5,6.35,15,4.571776897,5.08,2.303854875,2.83,1.283446712,0.5,0.22675737,3.33,1.510204082,11.74,5.324263039,-93.6639,31.4005
Pinus palustris,121,15.9,40.386,82,24.99238037,1336.37,606.0634921,199.82,90.62131519,289.7,131.38322,64.47,29.23809524,1890.36,857.3061224,-93.6639,31.4005
Pinus palustris,121,16,40.64,70,21.33495885,1202.88,545.5238095,138.91,62.99773243,369.38,167.5192744,79.56,36.08163265,1790.73,812.122449,-93.6639,31.4005
Pinus palustris,121,16.2,41.148,69,21.03017373,1091.94,495.2108844,145.24,65.86848073,477.8,216.6893424,96.36,43.70068027,1811.34,821.4693878,-93.6639,31.4005
Pinus palustris,121,16.9,42.926,74,22.55409936,1379.72,625.723356,130.82,59.32879819,513.56,232.9070295,92.17,41.80045351,2116.27,959.7596372,-93.6639,31.4005
Pinus palustris,121,17,43.18,70,21.33495885,1279.56,580.2993197,170.7,77.41496599,334.33,151.6235828,74.07,33.59183673,1858.66,842.9297052,-93.6639,31.4005
Pinus palustris,121,17,43.18,75,22.85888449,1565.57,710.0090703,212.79,96.50340136,320.07,145.1564626,191.57,86.87981859,2290,1038.548753,-93.6639,31.4005
Pinus palustris,121,17.1,43.434,90,27.43066138,1847.92,838.0589569,169.78,76.99773243,318.66,144.5170068,64.97,29.46485261,2401.33,1089.038549,-93.6639,31.4005
Pinus palustris,121,17.4,44.196,81,24.68759525,1517.24,688.0907029,220.7,100.0907029,729.49,330.8344671,67.59,30.65306122,2535.02,1149.668934,-93.6639,31.4005
Pinus palustris,121,17.7,44.958,86,26.21152088,1620.75,735.0340136,205.75,93.3106576,383.93,174.1179138,48.78,22.12244898,2259.21,1024.585034,-93.6639,31.4005
Pinus palustris,121,17.9,45.466,79,24.07802499,1697.28,769.7414966,193.63,87.81405896,802.57,363.9773243,100.86,45.7414966,2794.34,1267.274376,-93.6639,31.4005
Pinus palustris,121,2.5,6.35,26,7.924413289,11.66,5.287981859,3.04,1.378684807,0.72,0.326530612,1.24,0.562358277,16.66,7.555555556,-93.6639,31.4005
Pinus palustris,121,19.2,48.768,75,22.85888449,1965.68,891.4648526,213.03,96.6122449,806.26,365.6507937,120.12,54.47619048,3105.09,1408.204082,-93.6639,31.4005
Pinus palustris,121,19.3,49.022,72,21.94452911,1772.52,803.8639456,185.97,84.34013605,692.45,314.0362812,86.53,39.24263039,2737.47,1241.482993,-93.6639,31.4005
Pinus palustris,121,19.4,49.276,78,23.77323987,1792.41,812.8843537,232,105.2154195,733.74,332.7619048,114.52,51.93650794,2872.67,1302.798186,-93.6639,31.4005
Pinus palustris,121,20.6,52.324,83,25.2971655,2254.94,1022.648526,204.64,92.80725624,907.6,411.6099773,133.68,60.62585034,3500.86,1587.69161,-93.6639,31.4005
Pinus palustris,121,2.9,7.366,37,11.27704968,20.29,9.201814059,5.74,2.603174603,1.23,0.557823129,1.21,0.548752834,28.47,12.91156463,-93.6639,31.4005
Pinus palustris,121,3.2,8.128,20,6.09570253,10.76,4.879818594,4.9,2.222222222,2.26,1.024943311,5.37,2.43537415,23.29,10.56235828,-93.6639,31.4005
Pinus palustris,121,3.2,8.128,45,13.71533069,33.37,15.13378685,7.9,3.58276644,2.42,1.097505669,1.49,0.675736961,45.18,20.48979592,-93.6639,31.4005
Pinus palustris,121,3.3,8.382,21,6.400487656,13.77,6.244897959,5.03,2.281179138,7.71,3.496598639,14.27,6.471655329,40.78,18.49433107,-93.6639,31.4005
Pinus palustris,121,3.3,8.382,46,14.02011582,33.48,15.18367347,8.29,3.759637188,1.28,0.580498866,1.16,0.526077098,44.21,20.04988662,-93.6639,31.4005
Pinus palustris,121,3.4,8.636,28,8.533983542,19.87,9.011337868,7.08,3.210884354,14.46,6.557823129,6.49,2.943310658,47.9,21.72335601,-93.6639,31.4005
Pinus palustris,121,3.5,8.89,37,11.27704968,34.36,15.58276644,8.05,3.650793651,3.82,1.732426304,3.47,1.573696145,49.7,22.53968254,-93.6639,31.4005
Pinus palustris,121,1.4,3.556,14,4.266991771,2.36,1.070294785,1.41,0.639455782,0.21,0.095238095,0.17,0.077097506,4.15,1.882086168,-93.6639,31.4005
Pinus palustris,121,3.7,9.398,33,10.05790917,31.75,14.39909297,7.84,3.555555556,2.58,1.170068027,5.33,2.41723356,47.5,21.54195011,-93.6639,31.4005
Pinus palustris,121,4.1,10.414,33,10.05790917,30.08,13.64172336,9.89,4.485260771,4.5,2.040816327,12.92,5.859410431,57.39,26.02721088,-93.6639,31.4005
Pinus palustris,121,4.2,10.668,54,16.45839683,58.11,26.3537415,11.48,5.206349206,4.59,2.081632653,0.94,0.426303855,75.12,34.06802721,-93.6639,31.4005
Pinus palustris,121,4.3,10.922,40,12.19140506,44.95,20.38548753,14.79,6.707482993,4.19,1.900226757,7.67,3.47845805,71.6,32.47165533,-93.6639,31.4005
Pinus palustris,121,4.3,10.922,50,15.23925632,71.96,32.63492063,13.53,6.136054422,7.12,3.229024943,4.66,2.113378685,97.27,44.11337868,-93.6639,31.4005
Pinus palustris,121,4.5,11.43,52,15.84882658,71.07,32.23129252,12.3,5.578231293,2.74,1.242630385,2.98,1.351473923,89.09,40.40362812,-93.6639,31.4005
Pinus palustris,121,4.6,11.684,50,15.23925632,70.58,32.00907029,14.81,6.716553288,17.12,7.764172336,18.67,8.467120181,121.18,54.9569161,-93.6639,31.4005
Pinus palustris,121,4.7,11.938,36,10.97226455,57.16,25.92290249,9.3,4.217687075,12.3,5.578231293,10.59,4.802721088,89.35,40.52154195,-93.6639,31.4005
Pinus palustris,121,4.8,12.192,53,16.1536117,102.77,46.60770975,19.7,8.934240363,5.45,2.471655329,4.36,1.977324263,132.28,59.99092971,-93.6639,31.4005
Pinus palustris,121,4.9,12.446,58,17.67753734,92.12,41.77777778,17.76,8.054421769,3.38,1.532879819,3.12,1.414965986,116.38,52.78004535,-93.6639,31.4005
Pinus palustris,121,1.6,4.064,15,4.571776897,3,1.360544218,1.12,0.507936508,0.65,0.29478458,0.3,0.136054422,5.07,2.299319728,-93.6639,31.4005
Pinus palustris,121,5,12.7,38,11.58183481,73.52,33.34240363,26.08,11.8276644,11.62,5.26984127,11.67,5.292517007,122.89,55.7324263,-93.6639,31.4005
Pinus palustris,121,5,12.7,48,14.62968607,94.41,42.81632653,19.92,9.034013605,20.26,9.188208617,13.69,6.20861678,148.28,67.24716553,-93.6639,31.4005
Pinus palustris,121,5.6,14.224,33,10.05790917,59.96,27.19274376,14.4,6.530612245,20.04,9.088435374,14.95,6.780045351,109.35,49.59183673,-93.6639,31.4005
Pinus palustris,121,5.8,14.732,58,17.67753734,115.98,52.59863946,22.93,10.39909297,8.11,3.678004535,6.12,2.775510204,153.14,69.45124717,-93.6639,31.4005
Pinus palustris,121,5.9,14.986,60,18.28710759,135.76,61.569161,22.93,10.39909297,12,5.442176871,5.31,2.408163265,176,79.8185941,-93.6639,31.4005
Pinus palustris,121,6,15.24,52,15.84882658,92.98,42.16780045,13.93,6.317460317,14.66,6.648526077,6.82,3.092970522,128.39,58.22675737,-93.6639,31.4005
Pinus palustris,121,6.2,15.748,66,20.11581835,146.25,66.32653061,28.57,12.9569161,8.5,3.854875283,1.89,0.857142857,185.21,83.99546485,-93.6639,31.4005
Pinus palustris,121,6.4,16.256,36,10.97226455,85.3,38.68480726,15.26,6.920634921,46.35,21.02040816,35.98,16.31746032,182.89,82.94331066,-93.6639,31.4005
Pinus palustris,121,6.6,16.764,70,21.33495885,218.19,98.95238095,28.51,12.92970522,17.82,8.081632653,10.66,4.83446712,275.18,124.7981859,-93.6639,31.4005
Pinus palustris,121,6.9,17.526,57,17.37275221,166.94,75.70975057,32.98,14.9569161,10.56,4.789115646,7.57,3.433106576,218.05,98.88888889,-93.6639,31.4005
Pinus palustris,121,1.7,4.318,10,3.047851265,1.37,0.621315193,0.8,0.362811791,0.13,0.058956916,0.19,0.0861678,2.49,1.129251701,-93.6639,31.4005
Pinus palustris,121,6.9,17.526,75,22.85888449,300.54,136.2993197,39.42,17.87755102,14.15,6.41723356,7.7,3.492063492,361.81,164.0861678,-93.6639,31.4005
Pinus palustris,121,7,17.78,57,17.37275221,222.92,101.0975057,34.14,15.4829932,17.83,8.0861678,7.63,3.46031746,282.52,128.1269841,-93.6639,31.4005
Pinus palustris,121,7.3,18.542,44,13.41054557,102.04,46.27664399,22.13,10.03628118,30.86,13.99546485,31.57,14.31746032,186.6,84.62585034,-93.6639,31.4005
Pinus palustris,121,7.3,18.542,55,16.76318196,166.27,75.40589569,39.02,17.69614512,39.78,18.04081633,18.59,8.430839002,263.66,119.5736961,-93.6639,31.4005
Pinus palustris,121,7.4,18.796,64,19.5062481,228.04,103.4195011,34.73,15.75056689,17.44,7.909297052,15.62,7.083900227,295.83,134.1632653,-93.6639,31.4005
Pinus palustris,121,7.8,19.812,69,21.03017373,269.74,122.3310658,36.53,16.56689342,23.51,10.66213152,14.67,6.653061224,344.45,156.2131519,-93.6639,31.4005
Pinus palustris,121,8.1,20.574,68,20.7253886,347.28,157.4965986,40.64,18.430839,35.58,16.13605442,23.54,10.67573696,447.04,202.739229,-93.6639,31.4005
Pinus palustris,121,8.2,20.828,58,17.67753734,295.05,133.8095238,42.32,19.19274376,72.56,32.90702948,27.07,12.27664399,437,198.185941,-93.6639,31.4005
Pinus palustris,121,8.4,21.336,67,20.42060347,342.2,155.1927438,54.82,24.861678,37.55,17.02947846,17.87,8.10430839,452.44,205.1882086,-93.6639,31.4005
Pinus palustris,121,8.4,21.336,79,24.07802499,429.37,194.7256236,43.74,19.83673469,26.5,12.01814059,14.17,6.426303855,513.78,233.0068027,-93.6639,31.4005
Pinus palustris,121,1.7,4.318,23,7.010057909,5.39,2.444444444,2,0.907029478,0.49,0.222222222,0.3,0.136054422,8.18,3.709750567,-93.6639,31.4005
Pinus palustris,121,8.5,21.59,77,23.46845474,423.82,192.2086168,62.22,28.21768707,25.35,11.49659864,14.41,6.535147392,525.8,238.4580499,-93.6639,31.4005
Pinus palustris,121,8.6,21.844,67,20.42060347,253.93,115.1609977,52,23.58276644,24.88,11.28344671,11.95,5.419501134,342.76,155.446712,-93.6639,31.4005
Pinus palustris,121,8.9,22.606,64,19.5062481,315.7,143.1746032,48.47,21.98185941,18.82,8.535147392,22.08,10.01360544,405.07,183.7052154,-93.6639,31.4005
Pinus palustris,121,8.9,22.606,76,23.16366961,421.49,191.1519274,55.6,25.2154195,40.06,18.16780045,21.91,9.936507937,539.06,244.4716553,-93.6639,31.4005
Pinus palustris,121,8.9,22.606,81,24.68759525,520.01,235.8321995,58.15,26.37188209,48.3,21.9047619,13.88,6.29478458,640.34,290.4036281,-93.6639,31.4005
Pinus palustris,121,9.1,23.114,83,25.2971655,564.62,256.0634921,55.3,25.07936508,43.21,19.59637188,19.78,8.970521542,682.91,309.7097506,-93.6639,31.4005
Pinus palustris,121,9.2,23.368,57,17.37275221,320.11,145.1746032,61.31,27.80498866,78.1,35.41950113,34.71,15.7414966,494.23,224.1405896,-93.6639,31.4005
Pinus palustris,121,9.3,23.622,75,22.85888449,468.88,212.6439909,49.63,22.50793651,59.46,26.96598639,25.51,11.569161,603.48,273.6870748,-93.6639,31.4005
Pinus palustris,121,9.4,23.876,59,17.98232246,375.25,170.1814059,51.89,23.53287982,93.66,42.47619048,33.7,15.28344671,554.5,251.4739229,-93.6639,31.4005
Pinus palustris,121,9.6,24.384,85,25.90673575,619.85,281.1111111,78.43,35.569161,47.07,21.34693878,22.11,10.02721088,767.46,348.0544218,-93.6639,31.4005
Pinus palustris,121,1.8,4.572,17,5.18134715,4.25,1.927437642,1.59,0.721088435,0.62,0.281179138,0.71,0.321995465,7.17,3.25170068,-93.6639,31.4005
Pinus palustris,121,9.9,25.146,79,24.07802499,547.58,248.3356009,59.13,26.81632653,62.46,28.32653061,31.75,14.39909297,700.92,317.877551,-93.6639,31.4005
Pinus palustris,121,10,25.4,73,22.24931423,510.01,231.2970522,68.94,31.26530612,73.19,33.19274376,46.04,20.87981859,698.18,316.6349206,-93.6639,31.4005
Pinus palustris,121,10,25.4,80,24.38281012,617.74,280.154195,69.89,31.69614512,51.19,23.2154195,19.03,8.630385488,757.85,343.6961451,-93.6639,31.4005
Pinus palustris,121,10.1,25.654,77,23.46845474,611.93,277.5192744,62.19,28.20408163,53.04,24.05442177,21.05,9.546485261,748.21,339.324263,-93.6639,31.4005
Pinus palustris,121,10.1,25.654,81,24.68759525,635.13,288.0408163,69.49,31.51473923,54.51,24.72108844,34.66,15.71882086,793.79,359.9954649,-93.6639,31.4005
Pinus palustris,121,10.4,26.416,74,22.55409936,499.76,226.6485261,71.42,32.39002268,147.03,66.68027211,2.89,1.310657596,721.1,327.0294785,-93.6639,31.4005
Pinus palustris,121,10.5,26.67,65,19.81103322,436.06,197.7596372,53.23,24.14058957,71.03,32.21315193,57.46,26.05895692,617.78,280.1723356,-93.6639,31.4005
Pinus palustris,121,10.6,26.924,80,24.38281012,670.49,304.0770975,87.14,39.51927438,32.63,14.79818594,20.09,9.111111111,810.35,367.5056689,-93.6639,31.4005
Pinus palustris,121,10.6,26.924,82,24.99238037,644.6,292.3356009,83.95,38.07256236,126.03,57.15646259,29.09,13.19274376,883.67,400.7573696,-93.6639,31.4005
Pinus palustris,121,10.7,27.178,77,23.46845474,608.09,275.7777778,60.79,27.569161,56.63,25.68253968,24.87,11.27891156,750.38,340.30839,-93.6639,31.4005
Pinus palustris,121,1.8,4.572,22,6.705272783,4.18,1.89569161,1.76,0.798185941,0.52,0.235827664,0.42,0.19047619,6.88,3.120181406,-93.6639,31.4005
Pinus palustris,121,10.8,27.432,87,26.516306,855.5,387.9818594,75.63,34.29931973,78.84,35.75510204,27.64,12.53514739,1037.61,470.5714286,-93.6639,31.4005
Pinus palustris,121,11.4,28.956,72,21.94452911,608.42,275.9274376,90.07,40.84807256,80.46,36.48979592,29.05,13.17460317,808,366.4399093,-93.6639,31.4005
Pinus palustris,121,11.5,29.21,76,23.16366961,682.9,309.7052154,62.76,28.46258503,73.06,33.13378685,30.61,13.88208617,849.33,385.1836735,-93.6639,31.4005
Pinus palustris,121,11.7,29.718,86,26.21152088,909.78,412.5986395,94.95,43.06122449,113.74,51.58276644,41.25,18.70748299,1159.72,525.9501134,-93.6639,31.4005
Pinus palustris,121,11.9,30.226,65,19.81103322,519.96,235.8095238,97.28,44.11791383,149.43,67.76870748,72.96,33.08843537,839.63,380.7845805,-93.6639,31.4005
Pinus palustris,121,12,30.48,75,22.85888449,801.65,363.5600907,86.29,39.13378685,146.71,66.53514739,65.18,29.5600907,1099.83,498.7891156,-93.6639,31.4005
Pinus palustris,121,12,30.48,83,25.2971655,960.56,435.6281179,109.85,49.8185941,73.12,33.16099773,42.54,19.29251701,1186.07,537.9002268,-93.6639,31.4005
Pinus palustris,121,12.2,30.988,84,25.60195062,950.24,430.9478458,113.13,51.30612245,137.87,62.5260771,84.14,38.15873016,1285.38,582.9387755,-93.6639,31.4005
Pinus palustris,121,1.9,4.826,22,6.705272783,5.3,2.403628118,2.03,0.920634921,1.23,0.557823129,0.12,0.054421769,8.68,3.936507937,-93.6639,31.4005
Pinus palustris,121,12.6,32.004,82,24.99238037,791.25,358.8435374,80.85,36.66666667,69.92,31.70975057,36.11,16.37641723,978.13,443.5963719,-93.6639,31.4005
Pinus palustris,121,12.8,32.512,67,20.42060347,697.17,316.1768707,113.01,51.25170068,165.08,74.86621315,62.96,28.55328798,1038.22,470.8480726,-93.6639,31.4005
Pinus palustris,121,12.8,32.512,71,21.63974398,763.89,346.4353741,96.55,43.78684807,267.09,121.1292517,70.85,32.13151927,1198.38,543.4829932,-93.6639,31.4005
Pinus palustris,121,12.9,32.766,77,23.46845474,903.26,409.6417234,87.36,39.61904762,161.81,73.38321995,63.05,28.59410431,1215.48,551.2380952,-93.6639,31.4005
Pinus palustris,121,12.9,32.766,83,25.2971655,1155.3,523.9455782,102.65,46.55328798,212.35,96.30385488,51.93,23.55102041,1522.23,690.3537415,-93.6639,31.4005
